Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Color,Price,Phone
21298,11/19/2023,Clement,Male,13500,Motor Vehicle Branch Office,Chevrolet,Malibu,Pale White,14001,6165379
21299,11/19/2023,Mael,Male,356000,Tri-State Mack Inc,Lexus,RX300,Black,18001,6756431
21300,11/19/2023,Charlotte,Male,652000,Saab-Belle Dodge,Mercedes-B,S-Class,Pale White,21000,6864591
21301,11/19/2023,Morgane,Male,619000,Scrivener Performance Engineering,BMW,323i,Black,9000,6973391
21302,11/19/2023,Victorine,Male,585000,Star Enterprises Inc,Mercury,Grand Marquis,Pale White,16000,8112720
21303,11/19/2023,Theo,Female,700000,Suburban Ford,BMW,528i,Pale White,29000,6850202
21304,11/19/2023,Shelby,Female,318000,Tri-State Mack Inc,Mitsubishi,Galant,Pale White,36000,6128332
21305,11/19/2023,Francois,Male,552000,U-Haul CO,BMW,528i,Pale White,62000,7876438
21306,11/19/2023,Jocelin,Male,425000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Pale White,15000,8694062
21307,11/19/2023,Helyne,Male,13500,Rabun Used Car Sales,Plymouth,Voyager,Pale White,20000,8849438
21308,11/19/2023,Arthur,Female,625000,Race Car Help,Pontiac,Grand Prix,Pale White,19000,7746788
21309,11/19/2023,Thomas,Female,700000,Ryder Truck Rental and Leasing,Toyota,Celica,Pale White,14000,7828725
21310,11/19/2023,Tom,Male,13500,U-Haul CO,Mercury,Mountaineer,Pale White,21001,6810949
21311,11/19/2023,Victor,Female,385000,Scrivener Performance Engineering,Dodge,Ram Van,Pale White,15000,7736184
21312,11/19/2023,Zoe,Female,1077000,Star Enterprises Inc,Jaguar,S-Type,Black,27700,8296685
21313,11/19/2023,Agathe,Female,718000,Suburban Ford,Cadillac,DeVille,Pale White,22000,8113934
21314,11/19/2023,Ines,Female,706000,Tri-State Mack Inc,Lincoln,Navigator,Pale White,33000,6316455
21315,11/19/2023,Antonin,Female,450000,U-Haul CO,Chrysler,Sebring Coupe,Black,12000,8003619
21316,11/20/2023,Clement,Male,675000,Capitol KIA,Pontiac,Bonneville,Pale White,19001,6322131
21317,11/20/2023,Floriane,Male,800000,Chrysler of Tri-Cities,Lexus,LS400,Black,22001,7039090
21318,11/20/2023,Mariam,Female,655000,Tri-State Mack Inc,Cadillac,Seville,Black,44001,7773872
21319,11/20/2023,Tomy,Male,1070000,Classic Chevy,Mercury,Villager,Pale White,14001,6744809
21320,11/20/2023,Clara,Female,862000,Clay Johnson Auto Sales,Pontiac,Grand Am,Pale White,26001,6273741
21321,11/20/2023,Thea,Male,985000,Diehl Motor CO Inc,Lexus,LS400,Pale White,13001,7049097
21322,11/20/2023,Megan,Male,13500,Chrysler of Tri-Cities,Chevrolet,Malibu,Pale White,82001,8722457
21323,11/20/2023,Xavier,Female,1050000,Gartner Buick Hyundai Saab,Dodge,Ram Wagon,Black,22001,6802684
21324,11/20/2023,Maxence,Male,3680000,Hatfield Volkswagen,Mercedes-B,CL500,Pale White,29001,7942317
21325,11/20/2023,Noelie,Male,13500,Iceberg Rentals,Honda,Accord,Pale White,19001,8905105
21326,11/20/2023,Leane,Female,691000,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Pale White,71001,7779631
21327,11/20/2023,Chloe,Male,1310000,Motor Vehicle Branch Office,Buick,Park Avenue,Black,29001,7021819
21328,11/20/2023,Empty,Male,902000,Nebo Chevrolet,Mercury,Sable,Pale White,39001,7565670
21329,11/20/2023,Lana,Male,1610000,New Castle Ford Lincoln Mercury,Subaru,Outback,Pale White,19001,6132558
21330,11/20/2023,Noa,Male,1353000,Pars Auto Sales,Mercury,Cougar,Black,33301,8988699
21331,11/20/2023,Victoria,Male,1150000,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Sunfire,Black,18001,8489478
21332,11/20/2023,Cylian,Male,1780000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,Pale White,24001,6707999
21333,11/20/2023,Timothy,Male,1410000,Rabun Used Car Sales,Volvo,S40,Black,36001,6579137
21334,11/20/2023,Lou-Anne,Male,13500,Race Car Help,Chevrolet,Lumina,Black,10001,8443034
21335,11/20/2023,Thelma,Male,735000,Ryder Truck Rental and Leasing,Mercedes-B,CL500,Pale White,29001,6208695
21336,11/20/2023,Elsa,Male,915000,Saab-Belle Dodge,Oldsmobile,Cutlass,Pale White,41001,6712647
21337,11/20/2023,Quentin,Male,13500,Scrivener Performance Engineering,Mitsubishi,Galant,Pale White,42001,8277863
21338,11/20/2023,Angelo,Female,590500,Scrivener Performance Engineering,Mercedes-B,S-Class,Pale White,21500,8987444
21339,11/20/2023,Anthony,Male,607500,Star Enterprises Inc,Cadillac,Catera,Pale White,28500,8804805
21340,11/20/2023,Benjamin,Male,1342000,Rabun Used Car Sales,Infiniti,I30,Black,21200,8768328
21341,11/20/2023,Antonio,Male,677200,Tri-State Mack Inc,Mercury,Grand Marquis,Black,49200,8695201
21342,11/20/2023,Archer,Female,960000,U-Haul CO,BMW,528i,Pale White,14000,7609106
21343,11/20/2023,Ari,Male,13500,Buddy Storbeck's Diesel Service Inc,Volvo,S80,Pale White,21000,6995886
21344,11/20/2023,Ariel,Male,1155000,C & M Motors Inc,BMW,323i,Black,9500,6822414
21345,11/20/2023,Aron,Male,13500,Capitol KIA,Plymouth,Voyager,Pale White,20000,8409952
21346,11/20/2023,Arthur,Male,817000,Chrysler of Tri-Cities,Volvo,V70,Black,39000,6912183
21347,11/20/2023,Arye,Male,1035000,Chrysler Plymouth,Chrysler,Sebring Coupe,Pale White,19500,6426799
21348,11/20/2023,Bradley,Male,13500,Race Car Help,Mercedes-B,SL-Class,Black,38000,6596447
21349,11/20/2023,Asher,Male,677500,Clay Johnson Auto Sales,Chrysler,LHS,Pale White,21500,7382034
21350,11/20/2023,August,Female,1450000,Diehl Motor CO Inc,Mitsubishi,Diamante,Black,49001,6721801
21351,11/20/2023,Austin,Male,630000,Enterprise Rent A Car,Lexus,LS400,Pale White,54001,8703383
21352,11/20/2023,Avery,Male,760000,Gartner Buick Hyundai Saab,Chevrolet,Monte Carlo,Pale White,21001,8043356
21353,11/20/2023,Avi,Male,730000,Hatfield Volkswagen,BMW,328i,Black,69001,7252393
21354,11/20/2023,Bruce,Female,1815000,Suburban Ford,Volkswagen,Golf,Pale White,18500,6594363
21355,11/20/2023,Avrohom,Male,750000,McKinney Dodge Chrysler Jeep,Ford,Mustang,Pale White,22001,8675574
21356,11/20/2023,Avrum,Male,440000,Motor Vehicle Branch Office,Chevrolet,Metro,Pale White,12001,7138125
21357,11/20/2023,Axel,Male,13500,Nebo Chevrolet,Acura,Integra,Black,45000,6482439
21358,11/20/2023,Chris,Male,377000,Star Enterprises Inc,Mercury,Mountaineer,Pale White,21000,8941281
21359,11/20/2023,Beckett,Female,600000,Pars Auto Sales,Dodge,Intrepid,Black,11000,7399695
21360,11/20/2023,Lucille,Male,646000,Pitre Buick-Pontiac-Gmc of Scottsdale,Lexus,LS400,Pale White,27000,6538289
21361,11/20/2023,Noemie,Male,625000,Progressive Shippers Cooperative Association No,Ford,Crown Victoria,Pale White,29000,7501944
21362,11/20/2023,Issam,Male,552500,Rabun Used Car Sales,BMW,528i,Pale White,16500,8687175
21363,11/20/2023,Axel,Male,601000,Race Car Help,BMW,323i,Pale White,19000,8029500
21364,11/20/2023,Dorine,Male,735000,Ryder Truck Rental and Leasing,Mercedes-B,SLK230,Pale White,71000,8878202
21365,11/20/2023,Loric,Male,1290000,Saab-Belle Dodge,Oldsmobile,Bravada,Pale White,15000,8228820
21366,11/20/2023,Nathan,Male,562000,Scrivener Performance Engineering,Audi,A6,Pale White,42000,7373243
21367,11/20/2023,Matteo,Male,580500,Star Enterprises Inc,Dodge,Avenger,Pale White,39500,7807426
21368,11/20/2023,Mathieu,Female,520000,Suburban Ford,Pontiac,Grand Am,Pale White,26000,7408834
21369,11/20/2023,Usher,Male,900000,Rabun Used Car Sales,Mitsubishi,Montero Sport,Pale White,39001,6047589
21370,11/20/2023,Alexandre,Male,1710000,U-Haul CO,Nissan,Xterra,Black,26000,7606723
21371,11/20/2023,Julien,Male,370000,Progressive Shippers Cooperative Association No,Acura,TL,Black,23000,7692217
21372,11/20/2023,Valentin,Female,620000,Rabun Used Car Sales,Lexus,LS400,Pale White,13000,7196816
21373,11/20/2023,Johan,Male,1300000,Race Car Help,Mitsubishi,3000GT,Pale White,19000,8606423
21374,11/20/2023,Victor,Male,13500,Race Car Help,Audi,A4,Black,27001,7600823
21375,11/20/2023,Victor,Male,800000,Saab-Belle Dodge,Toyota,Sienna,Black,12000,6102936
21376,11/20/2023,Clement,Male,791100,Scrivener Performance Engineering,Toyota,Celica,Pale White,25100,8459783
21377,11/20/2023,Maxence,Male,775000,Star Enterprises Inc,Volkswagen,Jetta,Pale White,69000,8133976
21378,11/20/2023,Ameline,Male,1210000,Suburban Ford,Toyota,Camry,Black,34000,7268221
21379,11/20/2023,Anais,Male,1300000,Tri-State Mack Inc,Mercury,Cougar,Black,33000,6950184
21380,11/20/2023,Mathieu,Male,13500,U-Haul CO,Volkswagen,Jetta,Pale White,45000,7309165
21381,11/20/2023,Marine,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,528i,Black,31000,6761517
21382,11/20/2023,Caroline,Male,13500,Ryder Truck Rental and Leasing,Dodge,Ram Wagon,Black,22000,7557157
21383,11/20/2023,Catherine,Male,13500,Saab-Belle Dodge,Mercedes-B,CL500,Pale White,29000,6898062
21384,11/20/2023,Cecilia,Male,1010000,Scrivener Performance Engineering,Honda,Accord,Pale White,19000,7305522
21385,11/20/2023,Charlotte,Male,779000,Star Enterprises Inc,Mercury,Grand Marquis,Pale White,71000,8691689
21386,11/20/2023,Chelsea,Male,790000,Suburban Ford,Buick,Park Avenue,Black,29000,7113861
21387,11/20/2023,Chloe,Male,455500,Tri-State Mack Inc,Mercury,Sable,Pale White,39500,7094802
21388,11/20/2023,Christina,Male,13500,U-Haul CO,Subaru,Outback,Pale White,19000,7526347
21389,11/20/2023,Christine,Male,13500,Buddy Storbeck's Diesel Service Inc,Mercury,Cougar,Black,33000,8181615
21390,11/20/2023,Cindy,Male,1400000,C & M Motors Inc,Pontiac,Sunfire,Black,18000,8378701
21391,11/20/2023,Claire,Male,1520000,Capitol KIA,Volkswagen,Jetta,Pale White,24000,6209679
21392,11/20/2023,Connie,Male,1655000,Chrysler of Tri-Cities,Volvo,S40,Black,36500,7777354
21393,11/20/2023,Crystal,Male,600000,Chrysler Plymouth,Chevrolet,Lumina,Black,10000,6070434
21394,11/20/2023,Cynthia,Male,1014000,Classic Chevy,Mercedes-B,CL500,Pale White,29400,8015149
21395,11/20/2023,Daphne,Female,1450000,Clay Johnson Auto Sales,Oldsmobile,Cutlass,Pale White,41000,7442811
21396,11/20/2023,Diya,Female,2252000,Diehl Motor CO Inc,Mitsubishi,Galant,Pale White,42200,8234137
21397,11/20/2023,Doris,Male,1351000,Enterprise Rent A Car,Ford,Crown Victoria,Pale White,20100,6929192
21398,11/20/2023,Eileen,Male,13500,Gartner Buick Hyundai Saab,Lincoln,Continental,Pale White,82000,6472170
21399,11/20/2023,Elaine,Male,13500,Hatfield Volkswagen,Mitsubishi,Diamante,Black,17000,6177899
21400,11/20/2023,Eleanor,Male,13500,Iceberg Rentals,Plymouth,Neon,Pale White,27000,8303012
21401,11/20/2023,Elena,Male,2460000,McKinney Dodge Chrysler Jeep,Oldsmobile,Silhouette,Pale White,34001,7369960
21402,11/20/2023,Elina,Male,13500,Motor Vehicle Branch Office,Mitsubishi,Diamante,Black,17001,7470812
21403,11/20/2023,Elizabeth,Female,13500,Nebo Chevrolet,Lincoln,Continental,Black,42001,8584948
21404,11/20/2023,Luca,Male,1362500,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,Black,19250,7294677
21405,11/20/2023,Antoine,Male,825000,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Pale White,15001,8465811
21406,11/20/2023,Bastien,Male,730000,Capitol KIA,Chevrolet,Corvette,Pale White,45000,7195225
21407,11/20/2023,Jean-Raphael,Male,880000,Chrysler of Tri-Cities,Pontiac,Grand Am,Pale White,12000,8762305
21408,11/20/2023,Daphne,Male,645000,Chrysler Plymouth,Buick,LeSabre,Black,20000,6121161
21409,11/20/2023,Pauline,Male,602000,Classic Chevy,Saab,05-Sep,Pale White,28000,7344625
21410,11/20/2023,Maude,Male,855000,Clay Johnson Auto Sales,Acura,RL,Black,18000,6963048
21411,11/20/2023,Alison,Male,13500,Diehl Motor CO Inc,Chrysler,LHS,Pale White,21000,8965811
21412,11/20/2023,Candice,Male,880000,Enterprise Rent A Car,BMW,323i,Pale White,19000,6003475
21413,11/20/2023,Celian,Male,724000,Gartner Buick Hyundai Saab,Dodge,Stratus,Pale White,31000,8962178
21414,11/20/2023,Noah,Male,735000,Hatfield Volkswagen,Lexus,LS400,Pale White,27000,8559107
21415,11/20/2023,Dorian,Female,788000,Iceberg Rentals,Acura,RL,Pale White,17000,7409833
21416,11/20/2023,Guillaome,Female,810000,McKinney Dodge Chrysler Jeep,Honda,Accord,Pale White,14000,6608257
21417,11/20/2023,Safia,Male,2540000,Motor Vehicle Branch Office,Toyota,Celica,Pale White,14000,6985300
21418,11/20/2023,Marie,Female,706000,Saab-Belle Dodge,Nissan,Pathfinder,Pale White,31001,6863882
21419,11/20/2023,Lea,Female,399000,New Castle Ford Lincoln Mercury,Mitsubishi,3000GT,Pale White,19000,8322236
21420,11/20/2023,Martin,Female,710000,Pars Auto Sales,Acura,RL,Pale White,34000,8806910
21421,11/20/2023,Tom,Male,550000,Tri-State Mack Inc,Mercedes-B,M-Class,Pale White,25001,7318647
21422,11/20/2023,Noelie,Female,880888,Diehl Motor CO Inc,Subaru,Forester,Pale White,23881,8239592
21423,11/20/2023,Lucas,Female,987500,Rabun Used Car Sales,Subaru,Outback,Pale White,49500,8541558
21424,11/20/2023,Benjamin,Male,1710000,Race Car Help,BMW,528i,Black,31000,7553918
21425,11/20/2023,Theo,Male,13500,Ryder Truck Rental and Leasing,Plymouth,Neon,Pale White,27000,7465193
21426,11/21/2023,Niels,Male,740000,Star Enterprises Inc,Ford,Crown Victoria,Pale White,20001,8958899
21427,11/21/2023,Benjamin,Male,1480000,Suburban Ford,Lincoln,Continental,Pale White,82001,8306775
21428,11/21/2023,Adem,Male,1120000,Tri-State Mack Inc,Mitsubishi,Diamante,Black,17001,7468676
21429,11/21/2023,Ulysse,Male,801000,U-Haul CO,Plymouth,Neon,Pale White,27001,7879845
21430,11/21/2023,Clement,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Pale White,34001,7529482
21431,11/21/2023,Yanis,Female,13500,Rabun Used Car Sales,Mitsubishi,Diamante,Black,17001,6748367
21432,11/21/2023,Julien,Male,1400000,Progressive Shippers Cooperative Association No,Lincoln,Continental,Black,42001,7404163
21433,11/21/2023,Juliette,Male,13500,Rabun Used Car Sales,Mercedes-B,SLK230,Pale White,14001,8459164
21434,11/21/2023,Mathieu,Female,610000,Race Car Help,Mercedes-B,S-Class,Pale White,21001,8136155
21435,11/21/2023,Alice,Female,1115000,Ryder Truck Rental and Leasing,Oldsmobile,Intrigue,Black,18501,7175392
21436,11/21/2023,Simon,Male,980000,Saab-Belle Dodge,Chevrolet,Lumina,Black,10001,7296584
21437,11/21/2023,Alexander,Male,1050000,Ryder Truck Rental and Leasing,Nissan,Pathfinder,Pale White,75001,7170590
21438,11/21/2023,Christopher,Male,1820000,Tri-State Mack Inc,Mitsubishi,Montero Sport,Pale White,39000,6456946
21439,11/21/2023,Benjamin,Male,210000,Progressive Shippers Cooperative Association No,Chevrolet,Cavalier,Pale White,14000,8818940
21440,11/21/2023,Bennett,Male,13500,Rabun Used Car Sales,Ford,Taurus,Black,43000,6231510
21441,11/21/2023,Damien,Male,1320000,C & M Motors Inc,Mercury,Mountaineer,Pale White,21000,6523281
21442,11/21/2023,Binyomin,Male,1340000,Ryder Truck Rental and Leasing,Honda,CR-V,Pale White,22001,6093302
21443,11/21/2023,Dante,Female,13500,Chrysler Plymouth,Mitsubishi,Eclipse,Black,25000,7898189
21444,11/21/2023,Boruch,Female,912500,Scrivener Performance Engineering,Volkswagen,Passat,Pale White,27500,6638863
21445,11/21/2023,Bradley,Male,270000,Star Enterprises Inc,Dodge,Viper,Black,26000,6496465
21446,11/21/2023,David,Male,1265000,Diehl Motor CO Inc,Mitsubishi,Montero Sport,Black,45500,6342477
21447,11/21/2023,Dean,Male,950000,Enterprise Rent A Car,Lexus,ES300,Black,16000,8610376
21448,11/21/2023,Brayden,Male,925000,U-Haul CO,Chrysler,LHS,Black,26000,8321522
21449,11/21/2023,Brendan,Female,1085000,Progressive Shippers Cooperative Association No,Volvo,C70,Pale White,82500,8744644
21450,11/21/2023,Yitzchok,Male,865000,Suburban Ford,Chevrolet,Malibu,Pale White,14001,8116619
21451,11/21/2023,Celia,Male,13500,Capitol KIA,Chrysler,Town & Country,Pale White,17000,6111054
21452,11/21/2023,Victor,Male,1460000,Chrysler of Tri-Cities,Chevrolet,Camaro,Pale White,17000,7904675
21453,11/21/2023,Alicia,Male,1100000,Chrysler Plymouth,Chevrolet,Corvette,Pale White,25000,7817113
21454,11/21/2023,Arthur,Male,452500,Classic Chevy,Pontiac,Sunfire,Pale White,28500,6434198
21455,11/21/2023,Maxime,Male,373000,Clay Johnson Auto Sales,Mercedes-B,S-Class,Pale White,10000,6065803
21456,11/21/2023,Yona,Female,742000,U-Haul CO,Mercedes-B,SL-Class,Pale White,17001,7962769
21457,11/21/2023,Celeste,Male,1350000,Enterprise Rent A Car,Mitsubishi,Diamante,Black,49000,6078147
21458,11/21/2023,Ugo,Male,950000,Gartner Buick Hyundai Saab,Audi,A6,Black,15000,6452121
21459,11/21/2023,Maxime,Male,1100000,Hatfield Volkswagen,Nissan,Sentra,Black,16000,6276063
21460,11/21/2023,Jules,Male,799000,Iceberg Rentals,Saturn,LS,Pale White,45000,7672018
21461,11/21/2023,David,Male,13500,McKinney Dodge Chrysler Jeep,Plymouth,Neon,Pale White,27000,8733170
21462,11/21/2023,Ella,Male,13500,New Castle Ford Lincoln Mercury,Mercedes-B,SLK230,Pale White,14001,7448004
21463,11/21/2023,Ellie,Female,390000,Pars Auto Sales,Mercedes-B,S-Class,Pale White,21001,7058778
21464,11/21/2023,Emily,Female,1455000,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Intrigue,Black,18501,7136831
21465,11/21/2023,Emma,Male,540000,Progressive Shippers Cooperative Association No,Chevrolet,Lumina,Black,10001,8923294
21466,11/21/2023,Eleanor,Female,1700000,Chrysler Plymouth,Mercedes-B,M-Class,Pale White,25000,6447852
21467,11/21/2023,Erin,Male,1180000,Race Car Help,Chrysler,Cirrus,Pale White,12001,7609010
21468,11/21/2023,Esther,Male,950000,Ryder Truck Rental and Leasing,Mercury,Sable,Pale White,39001,6499552
21469,11/21/2023,Eva,Male,13500,Saab-Belle Dodge,Honda,CR-V,Pale White,22001,7135097
21470,11/21/2023,Elena,Male,1650000,Classic Chevy,Chevrolet,Prizm,Pale White,22000,8379032
21471,11/21/2023,Elsa,Male,13500,Pars Auto Sales,Pontiac,Firebird,Black,43000,6487496
21472,11/21/2023,Emily,Female,13500,Rabun Used Car Sales,Porsche,Carrera Coupe,Pale White,22000,8646564
21473,11/21/2023,Fiona,Male,13500,Tri-State Mack Inc,Mercedes-B,C-Class,Pale White,17000,6730025
21474,11/21/2023,Rayam,Female,753000,Saab-Belle Dodge,Chevrolet,Lumina,Pale White,12000,6751217
21475,11/21/2023,Chloe,Male,1300000,Scrivener Performance Engineering,Chevrolet,Corvette,Black,26000,7235435
21476,11/21/2023,Yuna,Female,407500,Star Enterprises Inc,Volkswagen,Jetta,Pale White,33500,8078420
21477,11/21/2023,Lola,Male,870000,Suburban Ford,Dodge,Durango,Black,19000,8168912
21478,11/21/2023,Gaelle,Male,330000,Tri-State Mack Inc,Volvo,V40,Pale White,18000,6723625
21479,11/21/2023,Iou,Female,315000,U-Haul CO,Pontiac,Sunfire,Pale White,43000,7426263
21480,11/21/2023,Johan,Male,831000,Progressive Shippers Cooperative Association No,Mitsubishi,Montero,Black,16000,8736892
21481,11/21/2023,Laura,Male,1225000,Rabun Used Car Sales,Mercury,Sable,Pale White,39500,6676129
21482,11/21/2023,Ludivine,Male,1200000,Race Car Help,Mitsubishi,3000GT,Pale White,21000,7702410
21483,11/21/2023,Nolwenn,Male,1200000,Ryder Truck Rental and Leasing,Lexus,GS400,Black,53000,8449427
21484,11/21/2023,Colin,Male,550000,Saab-Belle Dodge,Acura,RL,Pale White,17000,6370627
21485,11/21/2023,Cyrielle,Female,690000,Nebo Chevrolet,Mercury,Mountaineer,Pale White,21001,7827901
21486,11/22/2023,Celia,Male,960000,Star Enterprises Inc,Chrysler,Cirrus,Pale White,12001,6767594
21487,11/22/2023,Leana,Male,978000,Suburban Ford,Mercury,Sable,Pale White,39001,6206851
21488,11/22/2023,Lies,Male,13500,Tri-State Mack Inc,Honda,CR-V,Pale White,22001,8173118
21489,11/22/2023,Ali,Male,470000,Saab-Belle Dodge,Buick,Century,Pale White,17001,6019749
21490,11/22/2023,Alvin,Male,501344,Star Enterprises Inc,Dodge,Ram Pickup,Pale White,20340,7645267
21491,11/22/2023,Andrew,Female,550000,Suburban Ford,Porsche,Carrera Coupe,Black,16000,6858496
21492,11/22/2023,Arthur,Female,330000,Capitol KIA,Mercedes-B,C-Class,Pale White,17001,7708546
21493,11/22/2023,Owen,Male,770000,Race Car Help,Lexus,ES300,Pale White,27000,7757909
21494,11/22/2023,Mathieu,Male,900000,Chrysler Plymouth,Dodge,Dakota,Pale White,21001,6213494
21495,11/22/2023,Matthico,Female,485000,Classic Chevy,Mercedes-B,SLK230,Pale White,14001,6578924
21496,11/22/2023,Brian,Male,1336000,Rabun Used Car Sales,Toyota,Sienna,Pale White,19600,7790602
21497,11/22/2023,Brody,Male,13500,Race Car Help,Chrysler,LHS,Black,26000,6160749
21498,11/22/2023,Bryce,Male,13500,Ryder Truck Rental and Leasing,BMW,528i,Pale White,29000,8349319
21499,11/22/2023,Caleb,Male,200000,Saab-Belle Dodge,Cadillac,DeVille,Pale White,69000,8534149
21500,11/22/2023,Thomas,Male,855000,Tri-State Mack Inc,Mercury,Mountaineer,Pale White,21000,8987522
21501,11/22/2023,Carter,Female,1185000,Star Enterprises Inc,BMW,328i,Black,16500,7543387
21502,11/22/2023,Chaim,Female,13500,Suburban Ford,Ford,Crown Victoria,Pale White,29000,7857721
21503,11/22/2023,Charles,Male,13500,Tri-State Mack Inc,Saturn,SL,Pale White,20000,6595414
21504,11/22/2023,Charlie,Male,13500,U-Haul CO,Ford,Taurus,Black,12000,7971188
21505,11/22/2023,Chase,Male,13500,Buddy Storbeck's Diesel Service Inc,BMW,323i,Black,9000,7823423
21506,11/22/2023,Alexis,Male,605000,Motor Vehicle Branch Office,Acura,RL,Pale White,17000,6077449
